ean,produto,codshopfarma,preco_shopfarma,link_preco_popular,cod_preco_popular,preco_preco_popular,link_raia,cod_raia,preco_raia,link_paguemenos,cod_paguemenos,preco_paguemenos,link_saojoao,cod_saojoao,preco_saojoao
7896641810770,   ROZEREM 8MG 30CP REV,129682,115.86,,,,,,,,,,,,
7897930760172,"   ROZEX 7,5MG/G GEL TOP 30G",99750,98.0,,,,,,,,,,,,
7891158103438,   RUBENTI 200MG 30CAP DURA L.P,89385,106.5,,,,,,,,,,,,
7891158103445,   RUBENTI 200MG 60CAP DURA L.P,89823,178.0,,,,,,,,,,,,
7896658034770,   RUBIA 75MCG 28CP REV,26738,28.99,,,,,,,,,,,,
7896658034787,   RUBIA 75MCG 84CP REV,17968,81.99,,,,,,,,,,,,
7896004775753,   RUSOVAS 10MG 30CP REV,89816,60.9,,,,,,,,,,,,
7894916508414,   RUSOVAS 10MG 30CP REV,110013,49.95,,,,,,,,,,,,
7896004775784,   RUSOVAS 20MG 30CP REV,134065,94.99,,,,,,,,,,,,
7894916507240,   RUSOVAS 20MG 30CP REV,89645,95.96,,,,,,,,,,,,
7891317005863,   RUVA 10MG 30CP REV,130423,49.0,,,,,,,,,,,,
7891317005832,   RUVA 20MG 30CP REV,130424,82.97,,,,,,,,,,,,
7891317005801,   RUVA 5MG 30CP REV,130425,37.29,,,,,,,,,,,,
7897705202678,   RYBELSUS 3MG 30CP,135783,508.1,,,,,,,,,,,,
7898556127806,   SAB LIQ MAJESTYLE AMIZADE 250M,124416,17.0,,,,,,,,,,,,
7898100264131,   SAB SABOFEN 7MG/G 100G,4099,25.54,,,,,,,,,,,,
7898100264124,   SAB SABOFEN 7MG/G 50G,6005,23.95,,,,,,,,,,,,
7896023702761,   SADOL CHOC LIQ 400ML,100136,17.5,,,,,,,,,,,,
7896023702501,   SADOL LIQ 400ML,6838,17.5,,,,,,,,,,,,
7896023702754,   SADOL MORAN LIQ 400ML,37885,17.5,,,,,,,,,,,,
37896023725990,   SAL AMARGO SACHE 15G,16975,2.5,,,,,,,,,,,,
7896015592356,   SAL DE ANDREWS ENV 5G,133175,2.5,,,,,,,,,,,,
6325602142229,   SAL DE FRUTA ENO   GUARANA 5G,109288,3.0,,,,,,,,,,,,
7896015521622,   SAL DE FRUTA ENO ABAC 100G,10504,24.99,,,,,,,,,,,,
7896015521684,   SAL DE FRUTA ENO ABAC 2ENV 5G,8182,3.99,,,,,,,,,,,,
7896015517045,   SAL DE FRUTA ENO GUAR 100G,108261,26.0,,,,,,,,,,,,
7896015517014,   SAL DE FRUTA ENO GUAR 2ENV 5G,111522,3.99,,,,,,,,,,,,
78960155170140,   SAL DE FRUTA ENO GUARANA 60ENV,111520,3.0,,,,,,,,,,,,
7896015560331,   SAL DE FRUTA ENO LAR 100G,69874,21.99,,,,,,,,,,,,
7896015560034,   SAL DE FRUTA ENO LAR 2ENV 5G,12857,3.99,,,,,,,,,,,,
456464555554,   SAL DE FRUTA ENO LARANJA 5G 1,6534,1.67,,,,,,,,,,,,
7896015518370,   SAL DE FRUTA ENO LIM 100G,13291,26.0,,,,,,,,,,,,
7896015518486,   SAL DE FRUTA ENO LIM 2ENV 5G,112387,3.99,,,,,,,,,,,,
7896015593216,   SAL DE FRUTA ENO TONICA 100G,136859,25.0,,,,,,,,,,,,
7896015593230,   SAL DE FRUTA ENO TONICA 2ENV 5,136874,3.5,,,,,,,,,,,,
7896015560300,   SAL DE FRUTA ENO TRAD 100G,1049,26.0,,,,,,,,,,,,
7896015560027,   SAL DE FRUTA ENO TRAD 2ENV 5G,2648,3.99,,,,,,,,,,,,
7896015591793,   SAL DE FRUTA ENO TUT-FR 100G,16945,25.0,,,,,,,,,,,,
7896015591816,   SAL DE FRUTA ENO TUT-FR 2ENV,16953,3.74,,,,,,,,,,,,
7898152143792,   SALICEDIL INF 100MG 10CPR,122907,2.5,,,,,,,,,,,,
7896227800041,   SALONPAS AER 80ML,1989,42.0,,,,,,,,,,,,
7896227800812,   SALONPAS EMPLASTRO G 2UN,15832,8.8,,,,,,,,,,,,
7896227800201,   SALONPAS EMPLASTRO G 2UN,3938,8.0,,,,,,,,,,,,
7896227800829,   SALONPAS EMPLASTRO G 4UN,15833,14.5,,,,,,,,,,,,
7896227800805,   SALONPAS EMPLASTRO P 10UN,16395,9.9,,,,,,,,,,,,
7896227800102,   SALONPAS EMPLASTRO P 4UN,3937,3.95,,,,,,,,,,,,
7896227800799,   SALONPAS EMPLASTRO P 4UN,15851,4.4,,,,,,,,,,,,
7896227800089,   SALONPAS GEL TOP 20G,107594,16.5,,,,,,,,,,,,
7896227800034,   SALONPAS GEL TOP 40G,7843,32.84,,,,,,,,,,,,
4987188559246,   SALONPAS ICE COLD SPR 120ML,123313,34.0,,,,,,,,,,,,
4987188521113,   SALONPAS PAIN RELIEF 5ADES,13286,28.0,,,,,,,,,,,,
7896227800171,   SALONSIP EMPLASTRO FLEX 3UN,105427,15.5,,,,,,,,,,,,
7896094201514,"   SALSEP 0,9% SPR 50ML",12381,23.0,,,,,,,,,,,,
7896094207943,"   SALSEP 360 0,9% SPR 50ML",102398,26.75,,,,,,,,,,,,
7896094209701,"   SALSEP JET 0,9% SPR 100ML",110854,38.0,,,,,,,,,,,,
7896094210110,"   SALSEP JET KIDS 0,9% SPR",73243,63.99,,,,,,,,,,,,
7896094209695,"   SALSEP JET KIDS 0,9% SPR",113755,38.0,,,,,,,,,,,,
7897411650640,   SANCOL 20MG 30CP REV,132872,82.0,,,,,,,,,,,,
7896261001664,   SANDIMMUN NEORAL 100MG 50CAP,136140,694.0,,,,,,,,,,,,
7896261002807,   SANDIMMUN NEORAL 25MG 50CAP,136661,199.26,,,,,,,,,,,,
7896261001671,   SANDIMMUN NEORAL 50MG 50CAP,135828,408.15,,,,,,,,,,,,
7897572000957,"   SANDRENA 0,5MG GEL 28SAC",5910,40.5,,,,,,,,,,,,
7897572000933,   SANDRENA 1MG GEL 28SAC,3963,82.5,,,,,,,,,,,,
7897337716680,   SANDRENA 1MG GEL 28SAC,139312,73.0,,,,,,,,,,,,
7896658028311,   SANY D 1.000UI 30CP REV,18102,39.0,,,,,,,,,,,,
7896658036781,   SANY D 10.000UI 4CAP MOLE,132740,20.95,,,,,,,,,,,,
7896658037917,   SANY D 2.000UI 30CAP MOLE,138021,26.8,,,,,,,,,,,,
7896658028328,   SANY D 2.000UI 30CP REV,18099,55.69,,,,,,,,,,,,
7896658037948,   SANY D 2.000UI 60CAP MOLE,132044,43.0,,,,,,,,,,,,
7896658036828,   SANY D 5.000UI 30CAP MOLE,131100,75.0,,,,,,,,,,,,
7896658036248,   SANY D 5.000UI 30CP REV,18103,76.58,,,,,,,,,,,,
7896658036811,   SANY D 50.000UI 4CAP MOLE,135035,64.99,,,,,,,,,,,,
7896658029707,   SANY D 50.000UI 4CP REV,18098,82.03,,,,,,,,,,,,
7896658036804,   SANY D 50.000UI 8CAP MOLE,135036,120.0,,,,,,,,,,,,
7896658036842,   SANY D 7.000UI 12CAP MOLE,124163,30.39,,,,,,,,,,,,
7896658036262,   SANY D 7.000UI 12CP REV,18101,36.95,,,,,,,,,,,,
7896658036835,   SANY D 7.000UI 30CAP MOLE,124280,67.0,,,,,,,,,,,,
7896658036859,   SANY D 7.000UI 8CAP MOLE,124164,22.94,,,,,,,,,,,,
7896658028366,   SANY D 7.000UI 8CP REV,18104,31.5,,,,,,,,,,,,
7896112401001,   SARCOPEN 30SACHES 24G,134467,257.0,,,,,,,,,,,,
7897705202340,   SAXENDA 6MG/ML 3CARP 3ML,113704,874.0,,,,,,,,,,,,
7891045032292,   SAYANA 160MG/ML AMP PREEN SUB,18174,46.42,,,,,,,,,,,,
7898133136047,   SEAKALM 260MG 20CP,12387,22.0,,,,,,,,,,,,
7898109241751,   SECFAR 1000MG 4CP REV,89907,48.55,,,,,,,,,,,,
7896070601468,   SECNIDAL 1000MG 2CP REV,104250,45.68,,,,,,,,,,,,
7898414851577,   SEDAVAN 15MG/5ML XPE PED 100ML,15024,28.0,,,,,,,,,,,,
7898414851553,   SEDAVAN 30MG/5ML XPE AD 100ML,15023,35.0,,,,,,,,,,,,
7898074618206,   SEKI 20MG/ML GTS 15ML,7412,48.04,,,,,,,,,,,,
7898074618183,"   SEKI 3,54MG XPE 120ML",7411,27.5,,,,,,,,,,,,
7891317465667,"   SELENE 0,035MG+2MG 21CP REV",9990,25.99,,,,,,,,,,,,
7891317465650,"   SELENE 0,035MG+2MG 63CP REV",108219,53.99,,,,,,,,,,,,
7891317465600,   SELENE C/ 63,128346,50.0,,,,,,,,,,,,
7896206407568,   SELOKEN 100MG 30CP,18108,52.56,,,,,,,,,,,,
7896206402877,   SELOZOK 100MG 30CP REV L.C,12108,118.75,,,,,,,,,,,,
7896206402853,   SELOZOK 25MG 30CP REV L.C,107334,36.0,,,,,,,,,,,,
7896206406707,   SELOZOK 25MG 60CP REV L.C,26743,72.0,,,,,,,,,,,,
7896206402860,   SELOZOK 50MG 30CP REV L.C,4244,72.0,,,,,,,,,,,,
7896206406738,   SELOZOK 50MG 60CP REV L.C,109873,144.0,,,,,,,,,,,,
7896206403324,   SELOZOK FIX 5MG+50MG 30CP L.P,112125,82.9,,,,,,,,,,,,
7899420501579,   SENES 5MG 30CP REV,139576,107.0,,,,,,,,,,,,
7896676432077,   SENSAZ 15MG 30CP,26604,221.45,,,,,,,,,,,,
7896094200562,   SENSITRAM 50MG 10CP REV,100286,21.72,,,,,,,,,,,,
7892828001405,   SEPURIN 20DRG,14392,45.0,,,,,,,,,,,,
7890282800701,   SEPURIN 20DRG,1064,37.8,,,,,,,,,,,,
8903855076058,   SERENATA 50MG 60CP REV,124227,150.55,,,,,,,,,,,,
7896112480846,   SERENUS 20CP REV,1702,58.24,,,,,,,,,,,,
7896269955204,   SERETIDE 25+125MCG SPR 120DOS,6117,169.0,,,,,,,,,,,,
7896269955136,   SERETIDE 25+50MCG SPR 120DOS,8190,142.0,,,,,,,,,,,,
7896269901720,   SERETIDE DISKUS 50+250MCG 60D,100541,169.0,,,,,,,,,,,,
7896206402990,   SEROQUEL XRO 50MG 30CP REV L.P,26745,275.0,,,,,,,,,,,,
7896094201453,   SIBLIMA 60MCG+15MCG 24CP REV,102664,32.99,,,,,,,,,,,,
7896094208070,   SIBLIMA 60MCG+15MCG 72CP REV,111746,85.99,,,,,,,,,,,,
7891317481650,   SIBUS 10MG 30CAP DURA,118208,48.37,,,,,,,,,,,,
7891317481643,   SIBUS 15MG 30CAP DURA,18228,55.0,,,,,,,,,,,,
7891317475222,   SIBUS 15MG 60CAP DURA,55828,92.0,,,,,,,,,,,,
7896026301381,"   SIFROL 0,25MG 30CP",8193,138.34,,,,,,,,,,,,
7894916503198,   SIGMA CLAV BD 875+125MG 14CP,6118,79.0,,,,,,,,,,,,
7894916508537,   SIGMA CLAV BD 875+125MG 20CP,111935,97.01,,,,,,,,,,,,
7896004775340,"   SIGMATRIOL 0,25MCG 30CAP GEL",133612,87.9,,,,,,,,,,,,
7897460400333,   SILIMALON 100MG+70MG 20DRG,4704,39.0,,,,,,,,,,,,
7897460401422,   SILIMALON 100MG+70MG 30DRG,111937,72.8,,,,,,,,,,,,
7897460401743,   SILIMALON 140MG+100MG 30CP REV,130168,116.49,,,,,,,,,,,,
7898040323806,   SIMBIOFLORA 15SACHES 6G,122596,83.0,,,,,,,,,,,,
7898040328122,   SIMBIOTIL 6SAC 1G,18107,13.25,,,,,,,,,,,,
7896548199572,   SIMBRINZA 10MG+2MG/ML COL 8ML,18242,144.27,,,,,,,,,,,,
7891317006570,   SIMECO PLUS HORT LIQ 240ML,1078,54.5,,,,,,,,,,,,
7896112401728,   SIMETICONA 125MG 10CAP MOLE,130063,7.99,,,,,,,,,,,,
7896181928676,   SIMETICONA 125MG 10CAP MOLE,136139,10.0,,,,,,,,,,,,
7896112401735,   SIMETICONA 125MG 30CAP GEL MOL,130130,33.69,,,,,,,,,,,,
7896181928669,   SIMETICONA 40MG 20CP,113788,11.5,,,,,,,,,,,,
7896181928683,   SIMETICONA 75MG/ML GTS 10ML,15535,10.0,,,,,,,,,,,,
7896181918769,   SIMETICONA 75MG/ML GTS 10ML,110915,12.0,,,,,,,,,,,,
7899882100143,   SIMPLE CLEAN SOL MULTI 480ML,112094,49.9,,,,,,,,,,,,
7897337700702,   SINGULAIR 5MG 30 CP,7389,82.5,,,,,,,,,,,,
7891317435462,   SINOT 400MG/5ML SUS OR 100ML,14929,36.9,,,,,,,,,,,,
7891317435431,   SINOT 875MG 14CP REV,136050,51.0,,,,,,,,,,,,
7891317469238,   SINOT CLAV 400+57MG/5ML 70ML,14928,72.19,,,,,,,,,,,,
7891317421748,   SINOT CLAV 875+125MG 14CP REV,129393,107.9,,,,,,,,,,,,
7891317421755,   SINOT CLAV 875+125MG 20CP REV,11993,148.0,,,,,,,,,,,,
7896658012341,   SINTOCALMY 300MG 20CP REV,14865,43.0,,,,,,,,,,,,
7896658013072,   SINTOCALMY 300MG 40CP REV,134734,69.75,,,,,,,,,,,,
7896658021428,   SINTOCALMY 600MG 30CP REV,14888,71.0,,,,,,,,,,,,
7898549750219,"   SINUSTRAT 0,9% NEB 30ML",18105,7.2,,,,,,,,,,,,
7896082900276,"   SINUSTRAT 0,9% SPR 30ML",102836,25.5,,,,,,,,,,,,
7896112403326,   SINUSTRAT HID NAS SPR 30ML,137157,56.8,,,,,,,,,,,,
7896082900337,   SINUSTRAT LUFFA GTS NAS 10ML,2258,19.5,,,,,,,,,,,,
7897851250530,   SINVASCOR 20MG 30CP REV,104249,16.5,,,,,,,,,,,,
7897851250622,   SINVASCOR 40MG 30CP REV,108217,35.0,,,,,,,,,,,,
7908134200453,   SLINDA 4MG 28CP REV,134519,102.99,,,,,,,,,,,,
7896261006553,   SLOW K 600MG 20DRG,1084,16.5,,,,,,,,,,,,
7891317010003,"   SNIF JET 0,9% SPR 100ML",132638,37.0,,,,,,,,,,,,
7891317431181,"   SNIF SC 0,9% SPR 50ML",115946,22.98,,,,,,,,,,,,
7897595901651,   SOCIAN 200MG 20CP,6291,240.0,,,,,,,,,,,,
7897517932565,   SOCIAN 200MG 20CP,111596,216.5,,,,,,,,,,,,
7897595901842,   SOCIAN 50MG 20CP,4366,115.02,,,,,,,,,,,,
7898109241966,   SOFTDERM POM DERM 30G,18110,32.1,,,,,,,,,,,,
7894916209908,   SOMALGIN CARDIO 100MG 32CP REV,8674,19.9,,,,,,,,,,,,
7894916512022,   SOMALGIN CARDIO 100MG 60CP REV,14983,44.0,,,,,,,,,,,,
7894916503419,   SOMALGIN CARDIO 200MG 32CP REV,8253,28.0,,,,,,,,,,,,
7894916207546,   SOMALGIN CARDIO 325MG 32CP REV,99774,41.5,,,,,,,,,,,,
7894916503402,   SOMALGIN CARDIO 81MG 32CP REV,8254,12.53,,,,,,,,,,,,
7894916512107,   SOMALGIN CARDIO 81MG 60CP REV,17775,28.7,,,,,,,,,,,,
7896658004841,"   SOMALIUM 2,5MG/ML GTS 20ML",105357,24.47,,,,,,,,,,,,
7896004754826,   SONEBON 5MG 20CP,26428,16.85,,,,,,,,,,,,
7898371190030,   SONOLIS 46MG/ML LIQ 120ML,18253,19.8,,,,,,,,,,,,
7896015516017,   SONRIDOR 500MG ENV 2CP EFERV,104780,4.0,,,,,,,,,,,,
7896015517106,   SONRIDOR CAF ENV 2CP EFERV,108534,7.0,,,,,,,,,,,,
7896015517083,   SONRIDOR CAF ENV 4CP EFERV,113171,8.0,,,,,,,,,,,,
7896015517069,   SONRIDOR CAF ENV 4CP EFERV,133513,9.58,,,,,,,,,,,,
7896090611611,   SONRISAL 5X2CPR EFRV,122835,2.5,,,,,,,,,,,,
7896015591847,   SONRISAL LIMAO 10CP EFERV,16994,13.0,,,,,,,,,,,,
7896090604517,   SONRISAL LIMAO ENV 2CP EFERV,103634,3.0,,,,,,,,,,,,
7896090611508,   SONRISAL TRAD 10CP EFERV,112710,13.0,,,,,,,,,,,,
7896090611607,   SONRISAL TRAD ENV 2CP EFERV,2637,2.5,,,,,,,,,,,,
3499320010788,   SOOLANTRA 10MG/G CR DERM 30G,124331,160.0,,,,,,,,,,,,
7899420508530,   SOPI 2G+600MCG 30SAC,136198,177.73,,,,,,,,,,,,
7896658000652,"   SORINE 0,5MG/ML GTS AD 30ML",7395,24.0,,,,,,,,,,,,
7896658012303,"   SORINE 0,9% GTS NAS PED 30ML",1139,15.0,,,,,,,,,,,,
7896658012327,"   SORINE 0,9% NEBUL GTS 45ML",118601,23.33,,,,,,,,,,,,
7896658023361,   SORINE H 3% SPR 50ML,111275,24.0,,,,,,,,,,,,
7896658035944,"   SORINE JET BABY 0,9% JAT 100ML",16944,35.0,,,,,,,,,,,,
7896658023224,"   SORINE SSC 0,9% JAT CO 100ML",8264,35.0,,,,,,,,,,,,
7896658020315,"   SORINE SSC 0,9% SPR 50ML",110951,24.5,,,,,,,,,,,,
7898636193516,   SOROX UVA LIQ 550ML,139856,10.9,,,,,,,,,,,,
7898074617803,   SPIDUFEN 1155MG 10ENV GRAN 3G,100926,47.0,,,,,,,,,,,,
7898074610880,   SPIDUFEN 1155MG MEN 10ENV GRAN,111206,47.0,,,,,,,,,,,,
7898074610453,   SPIDUFEN 770MG 10CP REV,136937,32.99,,,,,,,,,,,,
7898074610651,   SPIDUFEN 770MG 20CP REV,138568,58.01,,,,,,,,,,,,
7898074617728,   SPIDUFEN 770MG 20ENV GRAN 3G,6888,50.0,,,,,,,,,,,,
7898074617780,   SPIDUFEN 770MG DAM 10ENV GRAN,16925,31.5,,,,,,,,,,,,
7898074615755,   SPIDUFEN 770MG DAM 20ENV GRAN,123507,63.0,,,,,,,,,,,,
7898074617742,   SPIDUFEN 770MG DAM 6ENV GRAN,16926,21.0,,,,,,,,,,,,
7898074617759,   SPIDUFEN 770MG DAM 6ENV GRAN,100900,16.9,,,,,,,,,,,,
7898074618718,   SPIDUFEN 770MG MEN 10ENV GRAN,108801,25.0,,,,,,,,,,,,
6666015511166,   SSAL DE FRUTA ENO LARANJA 2ENV,114719,3.5,,,,,,,,,,,,
4551561516541,   SSSALONPAS EMPLASTRO,123327,10.0,,,,,,,,,,,,
7896658016431,"   STABIL 0,125MG 30CP",124019,27.5,,,,,,,,,,,,
7896658016479,"   STABIL 0,25MG 30CP",89775,51.73,,,,,,,,,,,,
7896094207745,   STANGLIT 15MG 30CP,130375,83.91,,,,,,,,,,,,
7896094210233,   STANGLIT 15MG 60CP,18116,130.25,,,,,,,,,,,,
7896094207769,   STANGLIT 30MG 30CP,112371,111.9,,,,,,,,,,,,
7896094210240,   STANGLIT 30MG 60CP,132236,173.8,,,,,,,,,,,,
7896261005129,   STARLIX 120MG 84CP REV,107188,262.75,,,,,,,,,,,,
7896094207325,   STAVIGILE 100MG 30CP,55668,149.87,,,,,,,,,,,,
7896094207349,   STAVIGILE 200MG 30CP,89685,299.78,,,,,,,,,,,,
7896658028649,   STEATON 100MG 60CAP,131333,98.1,,,,,,,,,,,,
7896112400608,   STELE 1MG/G CR VAG 5APLIC 50G,113156,60.0,,,,,,,,,,,,
7896006290988,   STER 10MG/ML COL 5ML,15331,29.9,,,,,,,,,,,,
7896006290667,"   STER MD 1,2MG/ML COL 10ML",18241,47.5,,,,,,,,,,,,
7897337710930,"   STEZZA 2,5MG+1,5MG 28CP REV",13232,39.99,,,,,,,,,,,,
7897316802335,   STILL 1MG/ML COL 5ML,3478,19.5,,,,,,,,,,,,
7897595901668,   STILNOX 10MG 10CP REV,3525,30.26,,,,,,,,,,,,
7897595902146,   STILNOX 10MG 20CP REV,2408,95.0,,,,,,,,,,,,
7891058006259,"   STILNOX CR 12,5MG 20CP L.P",26619,95.37,,,,,,,,,,,,
7891058006235,"   STILNOX CR 6,25MG 20CP L.P",55891,47.67,,,,,,,,,,,,
7896409100167,   STRENG 16FLAC 5ML,3204,53.9,,,,,,,,,,,,
7891035010972,   STREPSILS LARAN 16PAST,15101,22.0,,,,,,,,,,,,
7891035010958,   STREPSILS LARAN 8PAST,113786,12.4,,,,,,,,,,,,
7891035010866,   STREPSILS MEL+LIM 16PAST,13717,23.5,,,,,,,,,,,,
7896222720863,   STREPSILS MEL+LIM 24PAST,124436,30.5,,,,,,,,,,,,
7891035655357,   STREPSILS MEL+LIM 4PAST,13718,5.52,,,,,,,,,,,,
7891035010842,   STREPSILS MEL+LIM 8PAST,14389,12.5,,,,,,,,,,,,
7891268187397,   STRESSTABS ENER 30CP REV,136367,71.5,,,,,,,,,,,,
1018104035,   STRETCH MARKS CR ANESTRIAS PUM,123763,69.9,,,,,,,,,,,,
7896212478972,   STUGERON 25MG 30CP,1145,24.0,,,,,,,,,,,,
7896212479689,   STUGERON 75MG 30CP,1146,33.9,,,,,,,,,,,,
7891317005191,   SUBTRAX 800MG+160MG 10CP,134908,24.99,,,,,,,,,,,,
7894916500869,   SUCRAFILM 1G 30CP MAST,8292,68.5,,,,,,,,,,,,
7894916500746,   SUCRAFILM 200MG SUS OR 20FLAC,8293,104.0,,,,,,,,,,,,
7891317005641,   SUGANON 5MG 30CP REV,139725,144.0,,,,,,,,,,,,
7897595902085,   SULPAN 20CAP GEL DURA,2590,38.65,,,,,,,,,,,,
7896094200340,   SUMAX 100MG 2CP REV,7743,44.0,,,,,,,,,,,,
7896094200937,"   SUMAX 10MG SPR 2DOS 0,2ML",18117,74.61,,,,,,,,,,,,
7896094200807,"   SUMAX 20MG SPR 1DOS 0,1ML",127225,32.0,,,,,,,,,,,,
7896094201064,   SUMAX 25MG 4CP REV,107340,29.0,,,,,,,,,,,,
7896094200432,   SUMAX 50MG 2CP REV,419,24.0,,,,,,,,,,,,
7896094200357,"   SUMAX 6MG/0,5ML INJ IV 0,5ML",18118,75.86,,,,,,,,,,,,
7896094208278,   SUMAXPRO 500MG+50MG 2CP REV,12409,39.5,,,,,,,,,,,,
7896094208285,   SUMAXPRO 500MG+85MG 2CP REV,109959,65.0,,,,,,,,,,,,
751320331830,   SUP GLICER ESGRILAX PED 6UN,124282,9.99,,,,,,,,,,,,
7896512918796,   SUP GLICER GRANADO  LACT 12UN,113375,16.5,,,,,,,,,,,,
7891268117011,   SUP GLICER WYETH PED 24UN,103677,25.22,,,,,,,,,,,,
7896241265406,   SUPRELLE 28CP REV,107411,37.99,,,,,,,,,,,,
7896112414247,   SUPRELLE 84CP REV,110120,101.99,,,,,,,,,,,,
7896241265543,   SUPREMA 28CP REV,104291,35.99,,,,,,,,,,,,
7898941912994,   SUSTAGEN ADULTOS+ BAU PO 900G,134496,122.99,,,,,,,,,,,,
7898941911010,   SUSTAGEN BANAN 400G,2938,68.3,,,,,,,,,,,,
7898941911027,   SUSTAGEN BAU 400G,108810,49.9,,,,,,,,,,,,
7898941911034,   SUSTAGEN CHOC 400G,102060,53.0,,,,,,,,,,,,
7898941911058,   SUSTAGEN KIDS BAU 380G,111175,38.0,,,,,,,,,,,,
7898941912383,   SUSTAGEN KIDS BAU PO SAC 700G,18780,0.01,,,,,,,,,,,,
7898941911065,   SUSTAGEN KIDS CHOC 380G,111176,38.0,,,,,,,,,,,,
7898941911072,   SUSTAGEN KIDS MOR 380G,64983,46.03,,,,,,,,,,,,
7898941911041,   SUSTAGEN MOR 400G,55718,72.28,,,,,,,,,,,,
7896016800054,   SUSTAGEN PO CHOC 400G,114305,48.73,,,,,,,,,,,,
7898040328191,   SUSTRATE 10MG 30CP SUBL,138607,19.99,,,,,,,,,,,,
7898040323141,   SUSTRATE 10MG 50CP SUBL,14239,34.0,,,,,,,,,,,,
7896658023460,   SVELIM 30CAP SOFTGEL,16575,74.5,,,,,,,,,,,,
7896206407896,   SYMBICORT 6MCG+100MCG 120DOS,134068,162.99,,,,,,,,,,,,
7896206402204,   SYMBICORT 6MCG+100MCG 60DOS,104319,145.13,,,,,,,,,,,,
7896206402211,   SYMBICORT 6MCG+200MCG 60DOS,102904,120.9,,,,,,,,,,,,
7896206407902,   SYMBICORT 6MCG+200MCG/D 120,131147,151.75,,,,,,,,,,,,
7896206402433,   SYMBICORT TURB 12MCG/DO+400MCG,8303,190.8,,,,,,,,,,,,
7896255716970,   SYNTHROID 100MCG 30CP,99614,46.6,,,,,,,,,,,,
7896255700283,   SYNTHROID 112MCG 30CP,101043,48.5,,,,,,,,,,,,
7896255700054,   SYNTHROID 125MCG 30CP,4213,51.0,,,,,,,,,,,,
7896255762205,   SYNTHROID 137MCG 30CP,14168,53.0,,,,,,,,,,,,
7896255716987,   SYNTHROID 150MCG 30CP,99615,55.0,,,,,,,,,,,,
7896255700245,   SYNTHROID 175MCG 30CP,101044,60.5,,,,,,,,,,,,
7896255700252,   SYNTHROID 200MCG 30CP,101045,66.7,,,,,,,,,,,,
7896255716949,   SYNTHROID 25MCG 30CP,99616,35.43,,,,,,,,,,,,
7896255716956,   SYNTHROID 50MCG 30CP,3084,40.0,,,,,,,,,,,,
7896255716963,   SYNTHROID 75MCG 30CP,99617,45.0,,,,,,,,,,,,
7896255700276,   SYNTHROID 88MCG 30CP,101046,46.0,,,,,,,,,,,,
300651481198,   SYSTANE COMPLETE COL 10ML,134401,76.99,,,,,,,,,,,,
7896548198247,   SYSTANE UL COL 10ML,13341,49.9,,,,,,,,,,,,
7896548197738,   SYSTANE UL COL 10ML,89360,62.0,,,,,,,,,,,,
7896548198957,   SYSTANE UL COL 15ML,19159,87.5,,,,,,,,,,,,
300651507775,   SYSTANE ULT S/CONS COL 10ML,138791,73.9,,,,,,,,,,,,
7896212417353,   SYSTEN 100MCG 8ADES TRANSD,5715,142.97,,,,,,,,,,,,
7896212426812,   SYSTEN CONTI 8ADES TRANSD,4243,124.99,,,,,,,,,,,,
7896676426878,   TACITA 30CP,124030,118.64,,,,,,,,,,,,
7891317129781,   TADA DIARIO 5MG 30CP REV,137699,213.91,,,,,,,,,,,,
7896226102351,   TAKIL CR VAG 7APL 35G,6523,91.16,,,,,,,,,,,,
7897698726038,   TALCO PELOTENSE PO 100G,129179,19.99,,,,,,,,,,,,
7897698726052,   TALCO PELOTENSE PO 150G,131864,26.99,,,,,,,,,,,,
7897698716022,   TALCO PELOTENSE PO 80G,3034,12.09,,,,,,,,,,,,
7896658003042,   TALERC 10MG 10CP REV,9630,38.48,,,,,,,,,,,,
7896094906594,   TAMARINE 12MG 20CAP,8553,78.0,,,,,,,,,,,,
7896094916524,   TAMARINE FIBRAS KIDS MOR 240ML,18121,67.0,,,,,,,,,,,,
7897322714325,   TAMARINE FIBRAS MOR 30GOMAS,48078,108.0,,,,,,,,,,,,
7897322714288,"   TAMARINE FIBRAS PO 10SAC 5,7G",110969,42.0,,,,,,,,,,,,
7897322714271,   TAMARINE FIBRAS PO 250G,18993,0.01,,,,,,,,,,,,
7897322709789,   TAMARINE GELEIA ZERO AC 150G,112854,79.5,,,,,,,,,,,,
7897322709802,   TAMARINE GELEIA ZERO AC 250G,18120,98.75,,,,,,,,,,,,
7896094917699,   TAMARINE PROBIUM 250MG 15CAP,123937,56.7,,,,,,,,,,,,
7896179850040,   TAMARINE TRAD 20CAP,5002,76.0,,,,,,,,,,,,
7896226506142,   TAMIFLU 75MG 10CAP GEL DURA,89556,339.0,,,,,,,,,,,,
7891317003739,   TAMIRAM 500MG 10CP REV,102623,117.16,,,,,,,,,,,,
7891317019204,   TAMIRAM 500MG 3CP REV,102625,46.04,,,,,,,,,,,,
7891317003715,   TAMIRAM 500MG 7CP REV,102624,107.32,,,,,,,,,,,,
7891317485313,   TAMIRAM 750MG 5CP REV,89704,113.95,,,,,,,,,,,,
7891317485320,   TAMIRAM 750MG 7CP REV,15326,159.5,,,,,,,,,,,,
7891317003067,   TAMISA 15 60MCG+15MCG 28CP REV,123142,20.99,,,,,,,,,,,,
